cube_r,cube_g,cube_b,sphere_r,sphere_g,sphere_b,torus_r,torus_g,torus_b
0.6306946277618408,0.07455941289663315,0.8312399983406067,0.7375698685646057,0.11130285263061523,0.09814979135990143,0.9454830288887024,0.5701699256896973,0.9077309966087341
0.07613757252693176,0.24148625135421753,0.592682957649231,0.903042733669281,0.9751914143562317,0.14077551662921906,0.9478977918624878,0.8152397871017456,0.737040102481842
0.2410174161195755,0.04938024282455444,0.7331544756889343,0.4596123695373535,0.047984909266233444,0.3723227381706238,0.40998780727386475,0.8303454518318176,0.5262849926948547
0.6330764889717102,0.7044139504432678,0.6961511969566345,0.7309295535087585,0.3362159729003906,0.0354929119348526,0.45122164487838745,0.29692542552948,0.09458699822425842
0.9878982901573181,0.7237395644187927,0.8178228139877319,0.6503187417984009,0.7317310571670532,0.6031582355499268,0.9618495106697083,0.36815977096557617,0.891315221786499
0.8362263441085815,0.4445871114730835,0.9093256592750549,0.5192964673042297,0.7188945412635803,0.9698410034179688,0.7540456056594849,0.014464644715189934,0.3507338762283325
0.34272652864456177,0.615921139717102,0.3115498721599579,0.42613115906715393,0.3132013976573944,0.15074895322322845,0.5312976241111755,0.7979819178581238,0.8880556225776672
0.5817278623580933,0.6538287997245789,0.7918999791145325,0.9574261903762817,0.2478334754705429,0.7436109185218811,0.8080549240112305,0.32954901456832886,0.6553237438201904
0.031324710696935654,0.9631537199020386,0.5276811718940735,0.5137735605239868,0.3063879907131195,0.07325366139411926,0.7435743808746338,0.4942927658557892,0.09993453323841095
0.31453728675842285,0.10514412820339203,0.17286083102226257,0.23514361679553986,0.056867752224206924,0.2548765540122986,0.7453934550285339,0.5208802819252014,0.9051052927970886
0.952873170375824,0.9387170076370239,0.46956098079681396,0.11921203881502151,0.7853864431381226,0.038858070969581604,0.5574923157691956,0.09977211058139801,0.013650969602167606
0.6374650001525879,0.02604801021516323,0.32341837882995605,0.8404375314712524,0.40510210394859314,0.748786449432373,0.6592364311218262,0.5804697275161743,0.12578748166561127
0.3488385081291199,0.7453579902648926,0.806286096572876,0.1535787731409073,0.1565942019224167,0.02882872335612774,0.556642472743988,0.7444537281990051,0.45539870858192444
0.592735767364502,0.39685574173927307,0.9832325577735901,0.9146167039871216,0.903336226940155,0.009267143905162811,0.42441150546073914,0.4099918603897095,0.8799511790275574
0.3987997770309448,0.20799162983894348,0.9909957051277161,0.49540120363235474,0.3990331292152405,0.6788637638092041,0.295339971780777,0.3882026672363281,0.05565602704882622
0.18630331754684448,0.20195922255516052,0.5448616743087769,0.6556903123855591,0.4796788692474365,0.07563240826129913,0.5539682507514954,0.5039340853691101,0.7077149748802185
0.9268975853919983,0.3491499423980713,0.015718402341008186,0.9266018271446228,0.32924243807792664,0.7777430415153503,0.9432380795478821,0.5435705184936523,0.9146184921264648
0.8250159025192261,0.6219445466995239,0.8260005712509155,0.9894895553588867,0.4713960886001587,0.4726833403110504,0.14520175755023956,0.7702687978744507,0.8695650100708008
0.07787972688674927,0.9110849499702454,0.023605817928910255,0.8895869851112366,0.8584591746330261,0.43841618299484253,0.14522264897823334,0.326091468334198,0.6981348991394043
0.8367495536804199,0.8752576112747192,0.43413248658180237,0.8177980780601501,0.5944371819496155,0.36472126841545105,0.5212961435317993,0.7809966206550598,0.42732399702072144
0.002146013779565692,0.2791358232498169,0.5351040363311768,0.4725043475627899,0.6105126142501831,0.7519225478172302,0.7614322900772095,0.1530122011899948,0.23136083781719208
0.8399015069007874,0.7904901504516602,0.2849143445491791,0.13816934823989868,0.4954161047935486,0.8221394419670105,0.10833039879798889,0.2099064141511917,0.3100253939628601
0.4768542945384979,0.400860995054245,0.2588156461715698,0.5203643441200256,0.8606305122375488,0.8556383848190308,0.3811495006084442,0.6258649826049805,0.8854915499687195
0.18657077848911285,0.24309101700782776,0.16879619657993317,0.6953611373901367,0.0406576544046402,0.2722174823284149,0.11568661779165268,0.8229239583015442,0.9256221055984497
0.07397677004337311,0.7405031323432922,0.7975040078163147,0.28749239444732666,0.6678128838539124,0.9948309659957886,0.3584296405315399,0.39076218008995056,0.1287236511707306
0.8242332339286804,0.05618264526128769,0.015352590009570122,0.4743700921535492,0.7006460428237915,0.9893755912780762,0.15856429934501648,0.2297821044921875,0.4550986886024475
0.9844064116477966,0.01674005575478077,0.589775562286377,0.6606404185295105,0.36869609355926514,0.7249735593795776,0.9813872575759888,0.11249519139528275,0.8286292552947998
0.47575098276138306,0.07972730696201324,0.09418359398841858,0.3986441195011139,0.6516699194908142,0.07684992253780365,0.7977847456932068,0.970294713973999,0.10668544471263885
0.09929119050502777,0.23345409333705902,0.3584447503089905,0.022681059315800667,0.0667610839009285,0.6497042775154114,0.8818439245223999,0.18201616406440735,0.06356672197580338
0.012308500707149506,0.862542450428009,0.40562787652015686,0.037226077169179916,0.4727436900138855,0.07375914603471756,0.7890769839286804,0.5140897035598755,0.9689802527427673
0.0743093267083168,0.5978600978851318,0.9689856171607971,0.011000637896358967,0.15133672952651978,0.6853306293487549,0.5443905591964722,0.4585099518299103,0.003884782548993826
0.5056480169296265,0.9401288628578186,0.622920036315918,0.6850152015686035,0.09904240071773529,0.34699633717536926,0.24881860613822937,0.5390491485595703,0.1587553769350052
0.45216649770736694,0.7899107933044434,0.9787346124649048,0.05443493276834488,0.3567101061344147,0.25258690118789673,0.7982912063598633,0.5022295117378235,0.40869924426078796
0.6840895414352417,0.7777159214019775,0.6172661185264587,0.982133686542511,0.3340878188610077,0.5729312300682068,0.8052623271942139,0.26506227254867554,0.09217507392168045
0.3602412939071655,0.47262078523635864,0.29215601086616516,0.3426317274570465,0.8974683284759521,0.7513535618782043,0.8706422448158264,0.9563332796096802,0.5801544189453125
0.9665845036506653,0.4778541028499603,0.049677688628435135,0.8671493530273438,0.7430522441864014,0.7767310738563538,0.6938236355781555,0.3494565486907959,0.4646667540073395
0.20858067274093628,0.9078444838523865,0.5211554169654846,0.3576960563659668,0.7941545844078064,0.14151503145694733,0.18823730945587158,0.11202869564294815,0.7562512159347534
0.4658043384552002,0.6321730613708496,0.6299083232879639,0.2508666515350342,0.04847921058535576,0.1746852546930313,0.940132200717926,0.13543738424777985,0.9486356377601624
0.5306225419044495,0.2737880051136017,0.9395431280136108,0.2621578872203827,0.6067048907279968,0.5312110781669617,0.7100028395652771,0.9953995943069458,0.7900559306144714
0.21125547587871552,0.9289562106132507,0.17664241790771484,0.26021966338157654,0.3508252203464508,0.1391185075044632,0.7864106893539429,0.9184938669204712,0.12221488356590271
0.8487579822540283,0.03244512528181076,0.8758404850959778,0.9185947179794312,0.21487633883953094,0.9075958132743835,0.5064617395401001,0.983187735080719,0.5584337115287781
0.2128579020500183,0.3976011276245117,0.12317660450935364,0.32840585708618164,0.1690039187669754,0.03973783552646637,0.3581034243106842,0.7600960731506348,0.782474935054779
0.4775969684123993,0.10341181606054306,0.6003936529159546,0.5115180611610413,0.8736478090286255,0.24094118177890778,0.20669664442539215,0.7216297388076782,0.04041200876235962
0.4741097688674927,0.5370829701423645,0.548071026802063,0.9494528770446777,0.8055762648582458,0.16535785794258118,0.7766781449317932,0.04763199761509895,0.5325756669044495
0.8144098520278931,0.4030357897281647,0.46182313561439514,0.9758333563804626,0.9367267489433289,0.13510043919086456,0.7754957675933838,0.42295458912849426,0.14461560547351837
0.35523176193237305,0.2916017770767212,0.19725312292575836,0.9319676160812378,0.6151810884475708,0.08467870205640793,0.963413417339325,0.6427350640296936,0.7595757246017456
0.24109230935573578,0.36334243416786194,0.371246874332428,0.6145868897438049,0.07091955095529556,0.7214217185974121,0.7027319669723511,0.1488552838563919,0.9047497510910034
0.8201705813407898,0.049092575907707214,0.12571750581264496,0.2351241558790207,0.714765727519989,0.3524511754512787,0.6921433210372925,0.8644986748695374,0.08364798873662949
0.2555752396583557,0.5223695635795593,0.03879928216338158,0.34677499532699585,0.09687700867652893,0.6856064200401306,0.8097844123840332,0.6293231844902039,0.5752628445625305
0.5847907066345215,0.018128547817468643,0.3932759165763855,0.8869824409484863,0.9484151005744934,0.375060111284256,0.6213148236274719,0.049978528171777725,0.5159245729446411
0.7334372401237488,0.42385903000831604,0.37046805024147034,0.5485988855361938,0.6465051770210266,0.030824359506368637,0.9795692563056946,0.338823527097702,0.16622905433177948
0.14238479733467102,0.4148193895816803,0.4968368113040924,0.2821587026119232,0.426460862159729,0.9735172986984253,0.9874215126037598,0.7360991835594177,0.3939315378665924
0.04708516597747803,0.592597484588623,0.42507869005203247,0.9744917750358582,0.8289749622344971,0.632237434387207,0.8213608264923096,0.6207026839256287,0.32441195845603943
0.0916547104716301,0.9800555109977722,0.8300885558128357,0.9294944405555725,0.9568089842796326,0.1680826097726822,0.3328149914741516,0.5533433556556702,0.8292248845100403
0.6981073021888733,0.6873787045478821,0.42283526062965393,0.4592725336551666,0.1122007891535759,0.05258205905556679,0.14391781389713287,0.5410245060920715,0.2241736650466919
0.7209669947624207,0.35283833742141724,0.8105982542037964,0.15690810978412628,0.9916927814483643,0.9341923594474792,0.3618719279766083,0.27624768018722534,0.2555170953273773
0.7017420530319214,0.971017599105835,0.20171299576759338,0.3149476945400238,0.4665895104408264,0.1717502921819687,0.4068934917449951,0.7976377010345459,0.044895295053720474
0.950360894203186,0.02081133797764778,0.6006807088851929,0.6933392286300659,0.8105035424232483,0.0870424211025238,0.6387988924980164,0.23485571146011353,0.8331407904624939
0.14605750143527985,0.4427396357059479,0.03348187357187271,0.7084240913391113,0.39878642559051514,0.6164941191673279,0.7822112441062927,0.10850337892770767,0.36915186047554016
0.48646867275238037,0.623584508895874,0.07014298439025879,0.4466935396194458,0.9528096318244934,0.7516688108444214,0.5418038964271545,0.7947667837142944,0.956340491771698
0.10016819089651108,0.38753068447113037,0.9739885926246643,0.9017729163169861,0.1427406668663025,0.8779886960983276,0.629391610622406,0.557571291923523,0.5030270218849182
0.8654413223266602,0.3681495189666748,0.15476162731647491,0.07996615022420883,0.81721431016922,0.469230979681015,0.46613577008247375,0.969255805015564,0.20073576271533966
0.9661636352539062,0.30845677852630615,0.561650276184082,0.22939763963222504,0.24381548166275024,0.4861499071121216,0.11366254091262817,0.26000380516052246,0.2074919193983078
0.6402199864387512,0.8078316450119019,0.6693534255027771,0.8772280216217041,0.9636736512184143,0.8935366868972778,0.3507632613182068,0.22641035914421082,0.13591212034225464
0.5255427956581116,0.010427634231746197,0.7610105276107788,0.023408805951476097,0.7291560769081116,0.9581376314163208,0.714455246925354,0.20822376012802124,0.8746980428695679
0.6983907222747803,0.13450683653354645,0.5757049322128296,0.11780644208192825,0.2004990130662918,0.5695188641548157,0.9591594338417053,0.5213729739189148,0.180492103099823
0.08057375252246857,0.9894686937332153,0.3039258122444153,0.8542225360870361,0.8194013833999634,0.8413260579109192,0.721453845500946,0.8127284049987793,0.44981399178504944
0.14586307108402252,0.0786505863070488,0.23866622149944305,0.7825745344161987,0.8060745596885681,0.27152541279792786,0.04097023606300354,0.9856693744659424,0.2139963060617447
0.8587521910667419,0.3930909037590027,0.6645841598510742,0.25565314292907715,0.4748464524745941,0.11048051714897156,0.4796869456768036,0.9694308638572693,0.6581005454063416
0.04976661130785942,0.46160730719566345,0.37935617566108704,0.3835994601249695,0.4594375193119049,0.6356688141822815,0.3296428620815277,0.07029859721660614,0.37242406606674194
0.975511908531189,0.1714906245470047,0.2062293440103531,0.36145538091659546,0.7713738083839417,0.20576997101306915,0.6901018619537354,0.826432466506958,0.728467583656311
0.5219762921333313,0.5607258677482605,0.26195499300956726,0.3396896719932556,0.3670116364955902,0.8257014155387878,0.8533217906951904,0.17419874668121338,0.9873494505882263
0.33217570185661316,0.7339949607849121,0.21439403295516968,0.8018267750740051,0.30979904532432556,0.3835410475730896,0.648541271686554,0.7282717227935791,0.5589478015899658
0.7958606481552124,0.09998949617147446,0.7478453516960144,0.44074514508247375,0.7188678979873657,0.6017405986785889,0.38542747497558594,0.6129668354988098,0.6348608732223511
0.8691526651382446,0.6708583235740662,0.464017391204834,0.9131955504417419,0.9978016018867493,0.5707252621650696,0.005839406047016382,0.9931426048278809,0.43658342957496643
0.3478371500968933,0.6806078553199768,0.3384389579296112,0.11488103121519089,0.8301241993904114,0.5438347458839417,0.4600236415863037,0.5672968029975891,0.9446175694465637
0.3999294340610504,0.19350528717041016,0.11693722754716873,0.28271931409835815,0.3893439769744873,0.9429270625114441,0.516213059425354,0.06710436940193176,0.12922511994838715
0.7862035036087036,0.042735353112220764,0.2383338212966919,0.4899432957172394,0.001189808128401637,0.8286909461021423,0.788589358329773,0.027762070298194885,0.7394670248031616
0.8151160478591919,0.203237384557724,0.04771244898438454,0.2991430461406708,0.7830163836479187,0.17234648764133453,0.7767406105995178,0.9864799976348877,0.953046977519989
0.7087643146514893,0.1285647302865982,0.3761988580226898,0.592372477054596,0.05402284860610962,0.289931982755661,0.6401014924049377,0.6900733113288879,0.6321799159049988
0.2458704262971878,0.1204376071691513,0.7938446402549744,0.008339210413396358,0.4694731533527374,0.2210763841867447,0.5775696039199829,0.1659565567970276,0.8113831281661987
0.7871962785720825,0.6071799993515015,0.7145397067070007,0.8284673094749451,0.1427168846130371,0.21492286026477814,0.9437851309776306,0.8082269430160522,0.8637409806251526
0.9093668460845947,0.7839188575744629,0.6629341244697571,0.6271611452102661,0.4898584485054016,0.6084938645362854,0.04169788211584091,0.5047105550765991,0.8643778562545776
0.4740515649318695,0.04761636257171631,0.8468647599220276,0.7766333818435669,0.6641930341720581,0.3970378339290619,0.8173109889030457,0.26713141798973083,0.5716373920440674
0.5779750943183899,0.6237154603004456,0.10640648752450943,0.2826387286186218,0.5165624022483826,0.19185799360275269,0.9609987139701843,0.2432500720024109,0.6287356019020081
0.004561826586723328,0.5202575325965881,0.9089915156364441,0.601797878742218,0.5340593457221985,0.9051040410995483,0.26027023792266846,0.05101756006479263,0.2177366465330124
0.929429292678833,0.2559051215648651,0.31820452213287354,0.16778860986232758,0.5810763239860535,0.2029455304145813,0.05517113581299782,0.32522282004356384,0.18591955304145813
0.03682360425591469,0.8186743259429932,0.22534796595573425,0.4963092803955078,0.899918794631958,0.6167317628860474,0.24814704060554504,0.6703027486801147,0.7228671908378601
0.043140068650245667,0.7198832035064697,0.32401230931282043,0.11074104905128479,0.641488254070282,0.8699796199798584,0.9805108904838562,0.7675576210021973,0.5930269956588745
0.8550657629966736,0.023862265050411224,0.716809868812561,0.15782767534255981,0.05323130264878273,0.910271167755127,0.033033039420843124,0.5840044617652893,0.7816151976585388
0.46179550886154175,0.21590949594974518,0.3158550560474396,0.39303430914878845,0.9049957990646362,0.7118767499923706,0.6098363399505615,0.08947066217660904,0.3422998785972595
0.07236162573099136,0.9561319947242737,0.22244134545326233,0.5313483476638794,0.697224497795105,0.5411605834960938,0.8417383432388306,0.6521510481834412,0.5997737646102905
0.5205410718917847,0.9028631448745728,0.7752315998077393,0.5502645373344421,0.28414860367774963,0.23690469563007355,0.641886830329895,0.6582905054092407,0.6532868146896362
0.44081294536590576,0.838797926902771,0.41235485672950745,0.9872637987136841,0.32588788866996765,0.44467344880104065,0.4457339346408844,0.07394810020923615,0.23673215508460999
0.8979131579399109,0.1844644993543625,0.9443315267562866,0.7622700333595276,0.04848041012883186,0.7027401328086853,0.6641309857368469,0.6554214358329773,0.6800543069839478
0.02211911417543888,0.33505740761756897,0.16947044432163239,0.5162845253944397,0.30184370279312134,0.962553083896637,0.5264784097671509,0.20873361825942993,0.011279459111392498
0.08964669704437256,0.7573816776275635,0.491712361574173,0.6152747869491577,0.2821623980998993,0.037182677537202835,0.18345823884010315,0.8282259106636047,0.04504114389419556
0.27816343307495117,0.8008628487586975,0.38758376240730286,0.5692573189735413,0.11827652901411057,0.19684551656246185,0.28122830390930176,0.24796955287456512,0.11758565902709961
0.3101533055305481,0.4065571427345276,0.5019559860229492,0.9823586940765381,0.6536579132080078,0.919888973236084,0.12675613164901733,0.9224734306335449,0.9964708685874939
0.37193214893341064,0.8984149098396301,0.10852708667516708,0.12518465518951416,0.7760106921195984,0.49341559410095215,0.19230595231056213,0.741672694683075,0.04054594412446022
0.4841340184211731,0.6508206129074097,0.2033621221780777,0.5046720504760742,0.8415634632110596,0.6470723748207092,0.8638409376144409,0.34130406379699707,0.6367867588996887
0.34490397572517395,0.8821354508399963,0.21315309405326843,0.8046905994415283,0.5438677668571472,0.7956943511962891,0.38843008875846863,0.4866628646850586,0.2957138419151306
0.6792906522750854,0.6522866487503052,0.12781992554664612,0.9522638320922852,0.6341609954833984,0.9461162686347961,0.0376802459359169,0.7859382629394531,0.15289296209812164
0.06662732362747192,0.5271816253662109,0.17129427194595337,0.7820577621459961,0.6083959341049194,0.8277615904808044,0.06900733709335327,0.7995039224624634,0.46823030710220337
0.4782772362232208,0.2455400973558426,0.7557588219642639,0.4699826240539551,0.8462426662445068,0.497327595949173,0.21328583359718323,0.33641311526298523,0.15700259804725647
0.8732413649559021,0.41067513823509216,0.5054002404212952,0.31169393658638,0.6444209218025208,0.6064960360527039,0.49983665347099304,0.9845696091651917,0.29318416118621826
0.5057187080383301,0.5125647187232971,0.8948544859886169,0.9331612586975098,0.6721422672271729,0.8578274250030518,0.43737173080444336,0.239609032869339,0.03639428690075874
0.29879963397979736,0.13986624777317047,0.8529884219169617,0.41616421937942505,0.5991119146347046,0.10190188884735107,0.23140224814414978,0.9937412738800049,0.5912044644355774
0.20119579136371613,0.29539161920547485,0.5336233377456665,0.9942829012870789,0.5527843236923218,0.22255201637744904,0.9649093151092529,0.37691447138786316,0.9165427684783936
0.31439685821533203,0.67255699634552,0.7407466769218445,0.09926741570234299,0.23450559377670288,0.6925592422485352,0.780890941619873,0.9349294900894165,0.11332985013723373
0.8079546689987183,0.2857958972454071,0.2737175524234772,0.666492760181427,0.1890500783920288,0.1865658164024353,0.3968958556652069,0.8743690848350525,0.32449984550476074
0.35384392738342285,0.3796493411064148,0.019888628274202347,0.8201336860656738,0.31570789217948914,0.43788251280784607,0.169346421957016,0.34341827034950256,0.1071641594171524
0.14867247641086578,0.292725533246994,0.8169724941253662,0.8368878364562988,0.43732962012290955,0.28971126675605774,0.48459139466285706,0.5265867114067078,0.9812460541725159
0.4342001676559448,0.23724450170993805,0.933207631111145,0.9503917694091797,0.17305141687393188,0.1130475103855133,0.6692749857902527,0.37209340929985046,0.7160348892211914
0.5984033346176147,0.7234571576118469,0.026423301547765732,0.1803174763917923,0.35072213411331177,0.4532800614833832,0.17102757096290588,0.8268975019454956,0.9877241253852844
0.15306857228279114,0.30152153968811035,0.14360661804676056,0.26107850670814514,0.4254258871078491,0.8784915208816528,0.6922967433929443,0.9239746332168579,0.8574520349502563
0.49874261021614075,0.2826293706893921,0.24132369458675385,0.4700782895088196,0.34074604511260986,0.9796497225761414,0.516198992729187,0.00464766938239336,0.6665617823600769
0.9582720994949341,0.8225785493850708,0.8654047250747681,0.6530174612998962,0.949571967124939,0.5127153396606445,0.9467999339103699,0.20319436490535736,0.6508653163909912
0.40072107315063477,0.08107907325029373,0.009018073789775372,0.06962507963180542,0.9483920335769653,0.35679611563682556,0.686850368976593,0.4893399178981781,0.449298232793808
0.3513020873069763,0.7681249380111694,0.5347380638122559,0.20694376528263092,0.5768486261367798,0.0011859310325235128,0.7696195840835571,0.27281635999679565,0.5472138524055481
0.21589906513690948,0.35799458622932434,0.9113255143165588,0.1084066778421402,0.8373270034790039,0.3279109597206116,0.8047052621841431,0.09289545565843582,0.2862817347049713
0.6114538908004761,0.13643620908260345,0.516309916973114,0.4352935254573822,0.3801405727863312,0.8630711436271667,0.4533497095108032,0.31974488496780396,0.963533341884613
0.08624417334794998,0.6968737244606018,0.22684305906295776,0.6630846261978149,0.5699652433395386,0.3181808292865753,0.58449387550354,0.8210650086402893,0.8476426601409912
0.1402968317270279,0.25900208950042725,0.6585215330123901,0.9533673524856567,0.7594332098960876,0.30181577801704407,0.7560439109802246,0.5265461802482605,0.5508269667625427
0.215993270277977,0.40527454018592834,0.4348965287208557,0.33739426732063293,0.3973608613014221,0.8901866674423218,0.5490118265151978,0.5720072388648987,0.6189978718757629
0.669980525970459,0.7172622680664062,0.9102078676223755,0.17157524824142456,0.5981042385101318,0.1323394775390625,0.30025210976600647,0.9186102151870728,0.34425005316734314
0.7648727297782898,0.9248668551445007,0.24558496475219727,0.5623778700828552,0.7677041888237,0.2465267926454544,0.7104594111442566,0.4004816710948944,0.9697067737579346
0.552257776260376,0.11923163384199142,0.9364289045333862,0.2823743522167206,0.07952801138162613,0.931866466999054,0.8846998810768127,0.6165288686752319,0.9248928427696228
0.28035447001457214,0.7689180374145508,0.19156210124492645,0.09967935085296631,0.6918467879295349,0.5957054495811462,0.9296693801879883,0.21429404616355896,0.6683629155158997
0.4711804687976837,0.2722124755382538,0.767130970954895,0.8396366834640503,0.2944534420967102,0.8548022508621216,0.9369679093360901,0.8928254842758179,0.6972934603691101
0.39502593874931335,0.8186864852905273,0.02774854563176632,0.7915745973587036,0.4485740065574646,0.002548005897551775,0.2796938419342041,0.32105517387390137,0.43847212195396423
0.6520588994026184,0.08507218956947327,0.596571147441864,0.3566972017288208,0.38136324286460876,0.18667618930339813,0.8222559094429016,0.5986047983169556,0.8498428463935852
0.6537726521492004,0.49791210889816284,0.46815499663352966,0.5083500742912292,0.4816915988922119,0.3636032044887543,0.8084732890129089,0.6733148097991943,0.7970659732818604
0.7775009870529175,0.32342711091041565,0.9824861884117126,0.5805330872535706,0.2617844343185425,0.00513891177251935,0.04545224457979202,0.0187792107462883,0.21759065985679626
0.4725582003593445,0.33276912569999695,0.4552525579929352,0.6161562204360962,0.6549046039581299,0.2062089443206787,0.5350241661071777,0.7451111674308777,0.10471444576978683
0.5678094029426575,0.13510949909687042,0.3871289789676666,0.1963745653629303,0.7502674460411072,0.21226927638053894,0.48513033986091614,0.4673609435558319,0.6348854303359985
0.9262184500694275,0.7732627987861633,0.40713638067245483,0.9463437795639038,0.33135074377059937,0.4131769835948944,0.6166765689849854,0.9646145701408386,0.6864930391311646
0.4367702007293701,0.8193302750587463,0.08567894250154495,0.76118004322052,0.14406007528305054,0.5982701778411865,0.7119441032409668,0.9482645988464355,0.0119786923751235
